#PLT-Keyword;PlannedTransportID;PlannedTransportCode;PathSegmentCode;Departure;Arrival;Capacity;TotalPrice;Unnamed: 8;CapacityRelDiff001;CapacityRelDiff002;CapacityRelDiff003;CapacityRelDiff004;CapacityRelDiff005;CapacityRelDiff006;CapacityRelDiff007;CapacityRelDiff008;CapacityRelDiff009;CapacityRelDiff010;MeanRelDiff;StdRelDiff;AdjustedCapacity
PLT;21;transport0021;GER01PLANTGER02TERM-TRUCK-01;30/06/2025-00:00:00;02/07/2025-00:00:00;23.0;2070.0;;0.9130434782608695;1.0869565217391304;1.3043478260869565;1.173913043478261;1.2173913043478262;1.0434782608695652;1.0434782608695652;1.173913043478261;1.2173913043478262;1.0869565217391304;1.1260869565217393;0.11309920588479234;23.0
PLT;22;transport0022;GER01PLANTGER02TERM-TRUCK-01;01/07/2025-00:00:00;03/07/2025-00:00:00;18.0;1620.0;;1.1666666666666667;1.0555555555555556;;1.1111111111111112;1.1666666666666667;1.1666666666666667;1.1666666666666667;1.3888888888888888;1.1666666666666667;1.1111111111111112;1.1666666666666667;0.09212846639876107;18.0
PLT;23;transport0023;GER01PLANTGER02TERM-TRUCK-01;02/07/2025-00:00:00;04/07/2025-00:00:00;9.0;810.0;;1.3333333333333333;1.2222222222222223;1.2222222222222223;1.2222222222222223;1.5555555555555556;1.2222222222222223;1.2222222222222223;1.1111111111111112;1.0;0.8888888888888888;1.2;0.17992530076283142;9.0
PLT;24;transport0024;GER01PLANTGER02TERM-TRUCK-01;03/07/2025-00:00:00;05/07/2025-00:00:00;9.0;810.0;;0.8888888888888888;0.7777777777777778;1.2222222222222223;1.3333333333333333;1.3333333333333333;1.3333333333333333;1.2222222222222223;0.8888888888888888;1.0;1.3333333333333333;1.1333333333333333;0.2209842057803896;8.211142147976494
PLT;25;transport0025;GER01PLANTGER02TERM-TRUCK-01;04/07/2025-00:00:00;06/07/2025-00:00:00;18.0;1620.0;;1.2222222222222223;1.1666666666666667;1.2222222222222223;0.9444444444444444;1.1111111111111112;0.8888888888888888;0.8888888888888888;0.9444444444444444;0.9444444444444444;1.1111111111111112;1.0444444444444445;0.13557781642757877;16.359599304303586
PLT;26;transport0026;GER01PLANTGER02TERM-TRUCK-01;07/07/2025-00:00:00;09/07/2025-00:00:00;23.0;2070.0;;1.0434782608695652;0.9130434782608695;1.1304347826086956;1.0434782608695652;0.9565217391304348;1.0869565217391304;1.0869565217391304;1.0;1.0434782608695652;1.0434782608695652;1.034782608695652;0.06416215542370624;22.324270425254753
PLT;27;transport0027;GER01PLANTGER02TERM-TRUCK-01;08/07/2025-00:00:00;10/07/2025-00:00:00;18.0;1620.0;;1.0555555555555556;1.3333333333333333;1.1111111111111112;0.8888888888888888;0.9444444444444444;1.0555555555555556;;1.0;1.1111111111111112;0.8888888888888888;1.0432098765432098;0.13827022706544517;16.288913690599763
PLT;28;transport0028;GER01PLANTGER02TERM-TRUCK-01;09/07/2025-00:00:00;11/07/2025-00:00:00;9.0;810.0;;1.0;1.2222222222222223;1.1111111111111112;;1.1111111111111112;1.3333333333333333;0.8888888888888888;1.4444444444444444;1.5555555555555556;;1.2083333333333335;0.22566773346211003;8.843990398841012
PLT;29;transport0029;GER01PLANTGER02TERM-TRUCK-01;10/07/2025-00:00:00;12/07/2025-00:00:00;9.0;810.0;;1.1111111111111112;1.3333333333333333;1.2222222222222223;1.2222222222222223;1.1111111111111112;1.3333333333333333;1.1111111111111112;1.4444444444444444;1.0;1.3333333333333333;1.2222222222222223;0.13857990321384964;9.0
PLT;30;transport0030;GER01PLANTGER02TERM-TRUCK-01;11/07/2025-00:00:00;13/07/2025-00:00:00;18.0;1620.0;;0.8888888888888888;0.8888888888888888;0.9444444444444444;1.3333333333333333;1.3333333333333333;1.0;1.3888888888888888;0.8888888888888888;0.9444444444444444;1.3333333333333333;1.0944444444444446;0.2207513047434904;15.726476514617175
PLT;31;transport0031;GER01PLANTGER02TERM-TRUCK-01;14/07/2025-00:00:00;16/07/2025-00:00:00;23.0;2070.0;;1.2608695652173914;1.0869565217391304;1.0434782608695652;1.1304347826086956;1.0434782608695652;1.0;1.2173913043478262;0.9565217391304348;;1.173913043478261;1.101449275362319;0.10196555999616154;22.988125453421624
PLT;32;transport0032;GER01PLANTGER02TERM-TRUCK-01;15/07/2025-00:00:00;17/07/2025-00:00:00;18.0;1620.0;;1.0555555555555556;1.1666666666666667;0.9444444444444444;1.3333333333333333;1.0;;1.2777777777777777;;1.2222222222222223;1.1666666666666667;1.1458333333333335;0.13588010847828516;18.0
PLT;33;transport0033;GER01PLANTGER02TERM-TRUCK-01;16/07/2025-00:00:00;18/07/2025-00:00:00;9.0;810.0;;0.8888888888888888;;;1.3333333333333333;0.8888888888888888;1.4444444444444444;1.1111111111111112;1.5555555555555556;1.2222222222222223;1.3333333333333333;1.2222222222222223;0.24487696223081767;8.796107339922642
PLT;34;transport0034;GER01PLANTGER02TERM-TRUCK-01;17/07/2025-00:00:00;19/07/2025-00:00:00;9.0;810.0;;1.2222222222222223;1.2222222222222223;1.3333333333333333;1.1111111111111112;1.2222222222222223;1.3333333333333333;1.0;1.5555555555555556;1.0;1.0;1.2;0.1799253007628314;9.0
PLT;35;transport0035;GER01PLANTGER02TERM-TRUCK-01;18/07/2025-00:00:00;20/07/2025-00:00:00;18.0;1620.0;;1.1666666666666667;1.1666666666666667;1.2222222222222223;1.0555555555555556;0.9444444444444444;1.2222222222222223;0.9444444444444444;1.3333333333333333;1.2222222222222223;1.1111111111111112;1.1388888888888888;0.12627946015727645;18.0
PLT;36;transport0036;GER01PLANTGER02TERM-TRUCK-01;21/07/2025-00:00:00;23/07/2025-00:00:00;23.0;2070.0;;1.0869565217391304;1.3043478260869565;1.173913043478261;0.8695652173913043;1.3043478260869565;1.3043478260869565;0.9130434782608695;1.2173913043478262;1.3478260869565217;;1.1690821256038648;0.17720317769039834;22.81321580200973
PLT;37;transport0037;GER01PLANTGER02TERM-TRUCK-01;22/07/2025-00:00:00;24/07/2025-00:00:00;18.0;1620.0;;1.0;1.0555555555555556;1.1111111111111112;1.0555555555555556;0.9444444444444444;1.2222222222222223;1.2777777777777777;1.1111111111111112;1.0555555555555556;;1.0925925925925926;0.10393492741038726;17.795837973279696
PLT;38;transport0038;GER01PLANTGER02TERM-TRUCK-01;23/07/2025-00:00:00;25/07/2025-00:00:00;9.0;810.0;;1.0;1.3333333333333333;1.2222222222222223;1.5555555555555556;1.2222222222222223;1.1111111111111112;1.0;0.7777777777777778;1.0;1.4444444444444444;1.1666666666666665;0.23570226039551584;8.378679656440356
PLT;39;transport0039;GER01PLANTGER02TERM-TRUCK-01;24/07/2025-00:00:00;26/07/2025-00:00:00;9.0;810.0;;0.7777777777777778;0.8888888888888888;1.0;1.2222222222222223;0.8888888888888888;0.8888888888888888;1.3333333333333333;1.3333333333333333;1.2222222222222223;1.4444444444444444;1.1;0.23686336230102936;7.768229739290737
PLT;40;transport0040;GER01PLANTGER02TERM-TRUCK-01;25/07/2025-00:00:00;27/07/2025-00:00:00;18.0;1620.0;;1.1666666666666667;0.9444444444444444;1.1111111111111112;1.0555555555555556;1.0555555555555556;1.1666666666666667;1.0;1.0555555555555556;0.8888888888888888;1.2777777777777777;1.0722222222222224;0.11430592120008123;17.242493418398542
PLT;41;transport0041;GER01PLANTGER02TERM-TRUCK-01;28/07/2025-00:00:00;30/07/2025-00:00:00;23.0;2070.0;;;0.9130434782608695;1.0869565217391304;1.0434782608695652;1.0;1.0;1.0869565217391304;1.0;0.8695652173913043;1.3478260869565217;1.038647342995169;0.1365322005899766;20.748648275319425
PLT;42;transport0042;GER01PLANTGER02TERM-TRUCK-01;29/07/2025-00:00:00;31/07/2025-00:00:00;18.0;1620.0;;1.1111111111111112;1.1111111111111112;1.0;1.1111111111111112;1.3888888888888888;1.1111111111111112;0.9444444444444444;1.3333333333333333;1.1111111111111112;1.3888888888888888;1.161111111111111;0.15592988470385835;18.0
PLT;43;transport0043;GER01PLANTGER02TERM-TRUCK-01;30/07/2025-00:00:00;01/08/2025-00:00:00;9.0;810.0;;1.4444444444444444;1.2222222222222223;0.7777777777777778;1.0;0.8888888888888888;1.4444444444444444;1.1111111111111112;1.0;1.1111111111111112;1.0;1.1;0.21880082204062118;7.93079260163441
PLT;44;transport0044;GER01PLANTGER02TERM-TRUCK-01;31/07/2025-00:00:00;02/08/2025-00:00:00;9.0;810.0;;1.0;1.3333333333333333;1.1111111111111112;1.0;1.0;0.8888888888888888;0.8888888888888888;0.7777777777777778;1.5555555555555556;0.8888888888888888;1.0444444444444445;0.23541109010475117;7.28130018905724
PLT;45;transport0045;GER01PLANTGER02TERM-TRUCK-01;01/08/2025-00:00:00;03/08/2025-00:00:00;18.0;1620.0;;1.3333333333333333;1.3888888888888888;1.3333333333333333;1.1111111111111112;0.9444444444444444;1.1666666666666667;1.2222222222222223;1.1111111111111112;1.1111111111111112;1.1666666666666667;1.1888888888888887;0.13405156348780634;18.0
PLT;46;transport0046;GER01PLANTGER02TERM-TRUCK-01;04/08/2025-00:00:00;06/08/2025-00:00:00;23.0;2070.0;;;1.0;0.9565217391304348;0.9565217391304348;;0.9565217391304348;1.0869565217391304;1.0434782608695652;1.0;;1.0000000000000002;0.05020437123388047;21.845299461620755
PLT;47;transport0047;GER01PLANTGER02TERM-TRUCK-01;05/08/2025-00:00:00;07/08/2025-00:00:00;18.0;1620.0;;1.3888888888888888;0.9444444444444444;1.1666666666666667;1.1666666666666667;1.1111111111111112;1.1666666666666667;1.3333333333333333;1.0555555555555556;1.1111111111111112;1.2222222222222223;1.1666666666666665;0.12830005981991682;18.0
PLT;48;transport0048;GER01PLANTGER02TERM-TRUCK-01;06/08/2025-00:00:00;08/08/2025-00:00:00;9.0;810.0;;1.2222222222222223;1.3333333333333333;1.1111111111111112;1.3333333333333333;0.8888888888888888;0.7777777777777778;0.8888888888888888;1.1111111111111112;1.2222222222222223;1.4444444444444444;1.1333333333333333;0.2209842057803896;8.211142147976494
PLT;49;transport0049;GER01PLANTGER02TERM-TRUCK-01;07/08/2025-00:00:00;09/08/2025-00:00:00;9.0;810.0;;1.2222222222222223;0.8888888888888888;0.7777777777777778;1.3333333333333333;1.5555555555555556;1.5555555555555556;0.7777777777777778;1.3333333333333333;1.1111111111111112;1.5555555555555556;1.211111111111111;0.3118597694077168;8.093262075330548
PLT;50;transport0050;GER01PLANTGER02TERM-TRUCK-01;08/08/2025-00:00:00;10/08/2025-00:00:00;18.0;1620.0;;1.3888888888888888;1.1111111111111112;1.0555555555555556;1.1111111111111112;1.2222222222222223;1.1111111111111112;1.0;1.0555555555555556;1.0555555555555556;1.1111111111111112;1.1222222222222222;0.11049210289019479;18.0
PLT;51;transport0051;GER01PLANTGER02TERM-TRUCK-01;11/08/2025-00:00:00;13/08/2025-00:00:00;23.0;2070.0;;1.2608695652173914;1.0869565217391304;1.1304347826086956;1.0434782608695652;1.0869565217391304;0.9565217391304348;1.0;1.0434782608695652;0.9130434782608695;1.3043478260869565;1.082608695652174;0.12374129974571921;22.05395010584846
PLT;52;transport0052;GER01PLANTGER02TERM-TRUCK-01;12/08/2025-00:00:00;14/08/2025-00:00:00;18.0;1620.0;;1.1111111111111112;0.9444444444444444;0.9444444444444444;1.1111111111111112;1.1111111111111112;0.9444444444444444;1.3333333333333333;1.0555555555555556;1.4444444444444444;1.0;1.1;0.16932043630611052;16.752232146490012
PLT;53;transport0053;GER01PLANTGER02TERM-TRUCK-01;13/08/2025-00:00:00;15/08/2025-00:00:00;9.0;810.0;;1.3333333333333333;1.0;1.0;0.7777777777777778;1.2222222222222223;1.5555555555555556;1.1111111111111112;1.0;1.3333333333333333;;1.1481481481481481;0.23570226039551584;8.21201298977369
PLT;54;transport0054;GER01PLANTGER02TERM-TRUCK-01;14/08/2025-00:00:00;16/08/2025-00:00:00;9.0;810.0;;0.8888888888888888;1.5555555555555556;1.4444444444444444;1.2222222222222223;0.7777777777777778;0.7777777777777778;1.1111111111111112;1.2222222222222223;0.7777777777777778;;1.08641975308642;0.2980273507302052;7.095531621205933
PLT;55;transport0055;GER01PLANTGER02TERM-TRUCK-01;15/08/2025-00:00:00;17/08/2025-00:00:00;18.0;1620.0;;0.8888888888888888;0.9444444444444444;1.1111111111111112;1.1666666666666667;1.1111111111111112;1.3888888888888888;0.9444444444444444;1.0;0.9444444444444444;1.1111111111111112;1.0611111111111111;0.1491861782305395;16.41464879185029
PLT;56;transport0056;GER01PLANTGER02TERM-TRUCK-01;18/08/2025-00:00:00;20/08/2025-00:00:00;23.0;2070.0;;1.0;0.9565217391304348;;1.0434782608695652;;1.0;1.0;1.0869565217391304;1.0434782608695652;;1.018633540372671;0.04243043795428402;22.4526713556229
PLT;57;transport0057;GER01PLANTGER02TERM-TRUCK-01;19/08/2025-00:00:00;21/08/2025-00:00:00;18.0;1620.0;;1.3333333333333333;;1.2777777777777777;0.9444444444444444;;1.0555555555555556;1.1111111111111112;1.0;1.1111111111111112;1.1666666666666667;1.125;0.13197054879615783;17.87453012166916
PLT;58;transport0058;GER01PLANTGER02TERM-TRUCK-01;20/08/2025-00:00:00;22/08/2025-00:00:00;9.0;810.0;;;1.2222222222222223;1.3333333333333333;1.2222222222222223;1.5555555555555556;1.0;1.3333333333333333;1.1111111111111112;1.5555555555555556;1.5555555555555556;1.3209876543209875;0.2037037037037037;9.0
PLT;59;transport0059;GER01PLANTGER02TERM-TRUCK-01;21/08/2025-00:00:00;23/08/2025-00:00:00;9.0;810.0;;1.5555555555555556;1.5555555555555556;1.2222222222222223;1.3333333333333333;1.0;1.2222222222222223;1.2222222222222223;0.7777777777777778;1.0;1.2222222222222223;1.211111111111111;0.24258552435278247;8.716730280824956
PLT;60;transport0060;GER01PLANTGER02TERM-TRUCK-01;22/08/2025-00:00:00;24/08/2025-00:00:00;18.0;1620.0;;1.1111111111111112;1.1666666666666667;1.3888888888888888;1.0;1.2777777777777777;0.8888888888888888;1.0555555555555556;1.3888888888888888;1.0;1.3333333333333333;1.161111111111111;0.17849008533365168;17.687178463994265
PLT;61;transport0061;GER01PLANTGER02TERM-TRUCK-01;25/08/2025-00:00:00;27/08/2025-00:00:00;23.0;2070.0;;0.9130434782608695;;;1.2173913043478262;1.173913043478261;1.0869565217391304;;1.0434782608695652;1.0869565217391304;1.2173913043478262;1.1055900621118013;0.10900576878747985;22.921438746459394
PLT;62;transport0062;GER01PLANTGER02TERM-TRUCK-01;26/08/2025-00:00:00;28/08/2025-00:00:00;18.0;1620.0;;1.2222222222222223;1.1111111111111112;1.3888888888888888;0.8888888888888888;1.1666666666666667;1.3888888888888888;1.3333333333333333;;1.1666666666666667;1.0555555555555556;1.191358024691358;0.16459619291325162;18.0
PLT;63;transport0063;GER01PLANTGER02TERM-TRUCK-01;27/08/2025-00:00:00;29/08/2025-00:00:00;9.0;810.0;;1.0;1.5555555555555556;1.0;0.8888888888888888;1.3333333333333333;1.3333333333333333;0.8888888888888888;1.4444444444444444;1.0;1.2222222222222223;1.1666666666666667;0.24145194093343145;8.326932531599118
PLT;64;transport0064;GER01PLANTGER02TERM-TRUCK-01;28/08/2025-00:00:00;30/08/2025-00:00:00;9.0;810.0;;0.8888888888888888;1.3333333333333333;1.1111111111111112;1.1111111111111112;1.3333333333333333;1.3333333333333333;1.5555555555555556;1.1111111111111112;1.2222222222222223;1.2222222222222223;1.222222222222222;0.18144368465060579;9.0
PLT;65;transport0065;GER01PLANTGER02TERM-TRUCK-01;29/08/2025-00:00:00;31/08/2025-00:00:00;18.0;1620.0;;1.3888888888888888;1.1666666666666667;1.0555555555555556;1.1111111111111112;1.0555555555555556;1.1666666666666667;1.3888888888888888;1.1666666666666667;1.1666666666666667;0.8888888888888888;1.1555555555555554;0.14998856838012287;18.0
PLT;66;transport0066;GER01PLANTGER02TERM-TRAIN-01;03/06/2025-00:00:00;06/06/2025-00:00:00;14.0;0.0;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;;1.0714285714285714;0.0;14.0
PLT;67;transport0067;GER01PLANTGER02TERM-TRAIN-01;05/06/2025-00:00:00;08/06/2025-00:00:00;14.0;0.0;;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;;1.0714285714285714;1.0714285714285714;;1.0714285714285714;1.0714285714285714;0.0;14.0
PLT;68;transport0068;GER01PLANTGER02TERM-TRAIN-01;10/06/2025-00:00:00;13/06/2025-00:00:00;14.0;0.0;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;;;1.0714285714285714;0.0;14.0
PLT;69;transport0069;GER01PLANTGER02TERM-TRAIN-01;12/06/2025-00:00:00;15/06/2025-00:00:00;14.0;0.0;;1.0714285714285714;1.0714285714285714;1.0714285714285714;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;0.0;14.0
PLT;70;transport0070;GER01PLANTGER02TERM-TRAIN-01;17/06/2025-00:00:00;20/06/2025-00:00:00;14.0;0.0;;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;;1.0714285714285714;0.0;14.0
PLT;71;transport0071;GER01PLANTGER02TERM-TRAIN-01;19/06/2025-00:00:00;22/06/2025-00:00:00;14.0;0.0;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;0.0;14.0
PLT;72;transport0072;GER01PLANTGER02TERM-TRAIN-01;24/06/2025-00:00:00;27/06/2025-00:00:00;14.0;0.0;;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;0.0;14.0
PLT;73;transport0073;GER01PLANTGER02TERM-TRAIN-01;26/06/2025-00:00:00;29/06/2025-00:00:00;14.0;0.0;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;0.0;14.0
PLT;74;transport0074;GER01PLANTGER02TERM-TRAIN-01;01/07/2025-00:00:00;04/07/2025-00:00:00;14.0;0.0;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;0.0;14.0
PLT;75;transport0075;GER01PLANTGER02TERM-TRAIN-01;03/07/2025-00:00:00;06/07/2025-00:00:00;14.0;0.0;;;1.0714285714285714;1.0714285714285714;;1.0714285714285714;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;0.0;14.0
PLT;76;transport0076;GER01PLANTGER02TERM-TRAIN-01;08/07/2025-00:00:00;11/07/2025-00:00:00;14.0;0.0;;1.0714285714285714;1.0714285714285714;1.0714285714285714;;1.0714285714285714;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;0.0;14.0
PLT;77;transport0077;GER01PLANTGER02TERM-TRAIN-01;10/07/2025-00:00:00;13/07/2025-00:00:00;14.0;0.0;;1.0714285714285714;1.0714285714285714;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;0.0;14.0
PLT;78;transport0078;GER01PLANTGER02TERM-TRAIN-01;15/07/2025-00:00:00;18/07/2025-00:00:00;14.0;0.0;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;;1.0714285714285714;;1.0714285714285714;0.0;14.0
PLT;79;transport0079;GER01PLANTGER02TERM-TRAIN-01;17/07/2025-00:00:00;20/07/2025-00:00:00;14.0;0.0;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;;1.0714285714285714;1.0714285714285714;;1.0714285714285714;1.0714285714285714;0.0;14.0
PLT;80;transport0080;GER01PLANTGER02TERM-TRAIN-01;22/07/2025-00:00:00;25/07/2025-00:00:00;14.0;0.0;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;;1.0714285714285714;;1.0714285714285714;1.0714285714285714;1.0714285714285714;1.0714285714285714;0.0;14.0
